CONCEPTO,TIPO_PLANTA,JURISDICCION,AGRUPAMIENTO,ANIO_PRESUP,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP
10450,3,1110200000,1,2020,1,2,2,0
10450,3,1110200000,3,2020,1,2,2,0
10450,3,1110200000,4,2020,1,2,2,0
10450,3,1110200000,5,2020,1,2,2,0
10460,3,1110100000,1,2020,1,2,2,0
10460,3,1110100000,2,2020,1,2,2,0
10460,3,1110100000,3,2020,1,2,2,0
10460,3,1110100000,4,2020,1,2,2,0
10460,3,1110100000,5,2020,1,2,2,0
10460,3,1110100000,6,2020,1,2,2,0
10460,3,1110100000,7,2020,1,2,2,0
10460,3,1110100000,8,2020,1,2,2,0
10460,3,1110100000,9,2020,1,2,2,0
10460,3,1110100000,10,2020,1,2,2,0
10460,3,1110200000,1,2020,1,2,2,0
10460,3,1110200000,3,2020,1,2,2,0
10460,3,1110200000,4,2020,1,2,2,0
10460,3,1110200000,5,2020,1,2,2,0
10465,3,1110100000,1,2020,1,2,2,0
10465,3,1110100000,2,2020,1,2,2,0
10465,3,1110100000,3,2020,1,2,2,0
10465,3,1110100000,4,2020,1,2,2,0
10465,3,1110100000,5,2020,1,2,2,0
10465,3,1110100000,6,2020,1,2,2,0
10465,3,1110100000,7,2020,1,2,2,0
10465,3,1110100000,8,2020,1,2,2,0
10465,3,1110100000,9,2020,1,2,2,0
10465,3,1110100000,10,2020,1,2,2,0
10200,3,1110100000,9,2020,1,2,1,0
10200,3,1110100000,10,2020,1,2,1,0
10200,3,1110200000,1,2020,1,2,1,0
10200,3,1110200000,3,2020,1,2,1,0
10200,3,1110200000,4,2020,1,2,1,0
10200,3,1110200000,5,2020,1,2,1,0
10250,3,1110100000,1,2020,1,2,1,0
10250,3,1110100000,2,2020,1,2,1,0
10250,3,1110100000,3,2020,1,2,1,0
10250,3,1110100000,4,2020,1,2,1,0
10250,3,1110100000,5,2020,1,2,1,0
10250,3,1110100000,6,2020,1,2,1,0
10250,3,1110100000,7,2020,1,2,1,0
10250,3,1110100000,8,2020,1,2,1,0
10250,3,1110100000,9,2020,1,2,1,0
10250,3,1110100000,10,2020,1,2,1,0
10250,3,1110200000,1,2020,1,2,1,0
10250,3,1110200000,3,2020,1,2,1,0
10250,3,1110200000,4,2020,1,2,1,0
10250,3,1110200000,5,2020,1,2,1,0
10270,3,1110100000,1,2020,1,2,1,0
10270,3,1110100000,2,2020,1,2,1,0
10270,3,1110100000,3,2020,1,2,1,0
10270,3,1110100000,4,2020,1,2,1,0
10270,3,1110100000,5,2020,1,2,1,0
10270,3,1110100000,6,2020,1,2,1,0
10270,3,1110100000,7,2020,1,2,1,0
10270,3,1110100000,8,2020,1,2,1,0
10270,3,1110100000,9,2020,1,2,1,0
10270,3,1110100000,10,2020,1,2,1,0
10270,3,1110200000,1,2020,1,2,1,0
10270,3,1110200000,3,2020,1,2,1,0
10270,3,1110200000,4,2020,1,2,1,0
10270,3,1110200000,5,2020,1,2,1,0
10290,3,1110100000,1,2020,1,2,1,0
10290,3,1110100000,2,2020,1,2,1,0
10290,3,1110100000,3,2020,1,2,1,0
10290,3,1110100000,4,2020,1,2,1,0
10290,3,1110100000,5,2020,1,2,1,0
10290,3,1110100000,6,2020,1,2,1,0
10290,3,1110100000,7,2020,1,2,1,0
10290,3,1110100000,8,2020,1,2,1,0
10290,3,1110100000,9,2020,1,2,1,0
10290,3,1110100000,10,2020,1,2,1,0
10290,3,1110200000,1,2020,1,2,1,0
10290,3,1110200000,3,2020,1,2,1,0
10290,3,1110200000,4,2020,1,2,1,0
10290,3,1110200000,5,2020,1,2,1,0
10571,2,1110100000,9,2019,1,2,2,0
10571,2,1110100000,10,2019,1,2,2,0
10571,2,1110200000,1,2019,1,2,2,0
10571,2,1110200000,3,2019,1,2,2,0
10571,2,1110200000,4,2019,1,2,2,0
10571,2,1110200000,5,2019,1,2,2,0
10571,3,1110100000,1,2019,1,2,2,0
10571,3,1110100000,2,2019,1,2,2,0
10571,3,1110100000,3,2019,1,2,2,0
10571,3,1110100000,4,2019,1,2,2,0
10571,3,1110100000,5,2019,1,2,2,0
10571,3,1110100000,6,2019,1,2,2,0
10571,3,1110100000,7,2019,1,2,2,0
10571,3,1110100000,8,2019,1,2,2,0
10571,3,1110100000,9,2019,1,2,2,0
10571,3,1110100000,10,2019,1,2,2,0
10571,3,1110200000,1,2019,1,2,2,0
10571,3,1110200000,3,2019,1,2,2,0
10571,3,1110200000,4,2019,1,2,2,0
10571,3,1110200000,5,2019,1,2,2,0
10540,1,1110100000,8,2020,1,2,2,0
10540,1,1110100000,9,2020,1,2,2,0
10540,1,1110200000,5,2020,1,2,2,0
10540,2,1110100000,1,2020,1,2,2,0
10540,2,1110100000,2,2020,1,2,2,0
10540,2,1110100000,3,2020,1,2,2,0
10540,2,1110100000,4,2020,1,2,2,0
10540,2,1110100000,5,2020,1,2,2,0
10540,2,1110100000,6,2020,1,2,2,0
10540,2,1110100000,7,2020,1,2,2,0
10540,2,1110100000,8,2020,1,2,2,0
10540,2,1110100000,9,2020,1,2,2,0
10540,2,1110100000,10,2020,1,2,2,0
10540,2,1110200000,1,2020,1,2,2,0
10540,2,1110200000,3,2020,1,2,2,0
10540,2,1110200000,4,2020,1,2,2,0
10540,2,1110200000,5,2020,1,2,2,0
10540,3,1110100000,1,2020,1,2,2,0
10540,3,1110100000,2,2020,1,2,2,0
10540,3,1110100000,3,2020,1,2,2,0
10540,3,1110100000,4,2020,1,2,2,0
10540,3,1110100000,5,2020,1,2,2,0
10540,3,1110100000,6,2020,1,2,2,0
10540,3,1110100000,7,2020,1,2,2,0
10540,3,1110100000,8,2020,1,2,2,0
10540,3,1110100000,9,2020,1,2,2,0
10540,3,1110100000,10,2020,1,2,2,0
10540,3,1110200000,1,2020,1,2,2,0
10540,3,1110200000,3,2020,1,2,2,0
10540,3,1110200000,4,2020,1,2,2,0
10540,3,1110200000,5,2020,1,2,2,0
11863,1,1110100000,8,2020,1,2,2,0
11863,1,1110100000,9,2020,1,2,2,0
11863,1,1110200000,5,2020,1,2,2,0
11863,2,1110100000,1,2020,1,2,2,0
11863,2,1110100000,2,2020,1,2,2,0
11863,2,1110100000,3,2020,1,2,2,0
11863,2,1110100000,4,2020,1,2,2,0
11863,2,1110100000,5,2020,1,2,2,0
11863,2,1110100000,6,2020,1,2,2,0
11863,2,1110100000,7,2020,1,2,2,0
11863,2,1110100000,8,2020,1,2,2,0
11863,2,1110100000,9,2020,1,2,2,0
11863,2,1110100000,10,2020,1,2,2,0
11863,2,1110200000,1,2020,1,2,2,0
11863,2,1110200000,3,2020,1,2,2,0
11863,2,1110200000,4,2020,1,2,2,0
11863,2,1110200000,5,2020,1,2,2,0
11863,3,1110100000,1,2020,1,2,2,0
11863,3,1110100000,2,2020,1,2,2,0
11863,3,1110100000,3,2020,1,2,2,0
11863,3,1110100000,4,2020,1,2,2,0
11863,3,1110100000,5,2020,1,2,2,0
11863,3,1110100000,6,2020,1,2,2,0
11863,3,1110100000,7,2020,1,2,2,0
11863,3,1110100000,8,2020,1,2,2,0
11863,3,1110100000,9,2020,1,2,2,0
11863,3,1110100000,10,2020,1,2,2,0
11863,3,1110200000,1,2020,1,2,2,0
11863,3,1110200000,3,2020,1,2,2,0
11863,3,1110200000,4,2020,1,2,2,0
11863,3,1110200000,5,2020,1,2,2,0
11864,1,1110100000,8,2020,1,2,2,0
11864,1,1110100000,9,2020,1,2,2,0
11864,1,1110200000,5,2020,1,2,2,0
11864,2,1110100000,1,2020,1,2,2,0
11864,2,1110100000,2,2020,1,2,2,0
11864,2,1110100000,3,2020,1,2,2,0
11864,2,1110100000,4,2020,1,2,2,0
11864,2,1110100000,5,2020,1,2,2,0
11864,2,1110100000,6,2020,1,2,2,0
11864,2,1110100000,7,2020,1,2,2,0
11864,2,1110100000,8,2020,1,2,2,0
11864,2,1110100000,9,2020,1,2,2,0
11864,2,1110100000,10,2020,1,2,2,0
11864,2,1110200000,1,2020,1,2,2,0
11864,2,1110200000,3,2020,1,2,2,0
11864,2,1110200000,4,2020,1,2,2,0
11864,2,1110200000,5,2020,1,2,2,0
11864,3,1110100000,1,2020,1,2,2,0
11864,3,1110100000,2,2020,1,2,2,0
11864,3,1110100000,3,2020,1,2,2,0
11864,3,1110100000,4,2020,1,2,2,0
11864,3,1110100000,5,2020,1,2,2,0
11864,3,1110100000,6,2020,1,2,2,0
11864,3,1110100000,7,2020,1,2,2,0
11864,3,1110100000,8,2020,1,2,2,0
11864,3,1110100000,9,2020,1,2,2,0
11864,3,1110100000,10,2020,1,2,2,0
11864,3,1110200000,1,2020,1,2,2,0
11864,3,1110200000,3,2020,1,2,2,0
11864,3,1110200000,4,2020,1,2,2,0
11864,3,1110200000,5,2020,1,2,2,0
19001,1,1110100000,4,2021,1,3,1,0
19001,1,1110100000,5,2021,1,3,1,0
19001,1,1110100000,6,2021,1,3,1,0
19001,1,1110100000,7,2021,1,3,1,0
19001,1,1110100000,8,2021,1,3,1,0
19001,1,1110100000,9,2021,1,3,1,0
19001,1,1110100000,10,2021,1,3,1,0
19001,1,1110200000,1,2021,1,3,1,0
19001,1,1110200000,3,2021,1,3,1,0
19001,1,1110200000,4,2021,1,3,1,0
19001,1,1110200000,5,2021,1,3,1,0
19000,1,1110100000,1,2021,1,3,1,0
19000,1,1110100000,2,2021,1,3,1,0
19000,1,1110100000,3,2021,1,3,1,0
19000,1,1110100000,4,2021,1,3,1,0
19000,1,1110100000,5,2021,1,3,1,0
10600,1,1110100000,8,2021,1,2,2,0
10600,1,1110100000,9,2021,1,2,2,0
10600,1,1110200000,5,2021,1,2,2,0
30650,1,1110100000,8,2021,1,2,2,0
30650,1,1110100000,9,2021,1,2,2,0
30650,1,1110200000,5,2021,1,2,2,0
10800,1,1110200000,5,2021,1,2,2,0
10850,1,1110100000,8,2021,1,2,2,0
10850,1,1110100000,9,2021,1,2,2,0
10850,1,1110200000,5,2021,1,2,2,0
10900,1,1110100000,8,2021,1,2,2,0
10900,1,1110100000,9,2021,1,2,2,0
10900,1,1110200000,5,2021,1,2,2,0
10950,1,1110100000,8,2021,1,2,2,0
10950,1,1110100000,9,2021,1,2,2,0
10950,1,1110200000,5,2021,1,2,2,0
11100,1,1110200000,5,2021,1,2,2,0
11150,1,1110100000,7,2021,1,2,2,0
11150,1,1110100000,8,2021,1,2,2,0
11150,1,1110100000,9,2021,1,2,2,0
11150,1,1110200000,3,2021,1,2,2,0
11150,1,1110200000,5,2021,1,2,2,0
11200,1,1110100000,8,2021,1,2,2,0
11200,1,1110100000,9,2021,1,2,2,0
11200,1,1110200000,5,2021,1,2,2,0
11250,1,1110100000,8,2021,1,2,2,0
11250,1,1110100000,9,2021,1,2,2,0
11250,1,1110200000,5,2021,1,2,2,0
11400,1,1110100000,8,2021,1,2,2,0
11400,1,1110100000,9,2021,1,2,2,0
11400,1,1110200000,5,2021,1,2,2,0
11450,1,1110100000,8,2021,1,2,2,0
11450,1,1110100000,9,2021,1,2,2,0
11450,1,1110200000,5,2021,1,2,2,0
11500,1,1110100000,8,2021,1,2,2,0
11500,1,1110100000,9,2021,1,2,2,0
11500,1,1110200000,5,2021,1,2,2,0
11550,1,1110100000,8,2021,1,2,2,0
11550,1,1110100000,9,2021,1,2,2,0
11150,1,1110100000,9,2019,1,2,2,0
11150,1,1110200000,3,2019,1,2,2,0
90500,2,1110100000,3,2019,1,2,5,1
90500,2,1110100000,4,2019,1,2,5,1
90500,2,1110100000,5,2019,1,2,5,1
90500,2,1110100000,6,2019,1,2,5,1
90500,2,1110100000,7,2019,1,2,5,1
90500,2,1110100000,8,2019,1,2,5,1
90500,2,1110100000,9,2019,1,2,5,1
90500,2,1110100000,10,2019,1,2,5,1
90500,2,1110200000,1,2019,1,2,5,1
90500,2,1110200000,3,2019,1,2,5,1
90500,2,1110200000,4,2019,1,2,5,1
90500,2,1110200000,5,2019,1,2,5,1
90510,2,1110100000,1,2019,1,2,5,2
90510,2,1110100000,2,2019,1,2,5,2
90510,2,1110100000,3,2019,1,2,5,2
90510,2,1110100000,4,2019,1,2,5,2
90510,2,1110100000,5,2019,1,2,5,2
90510,2,1110100000,6,2019,1,2,5,2
90510,2,1110100000,7,2019,1,2,5,2
90510,2,1110100000,8,2019,1,2,5,2
90510,2,1110100000,9,2019,1,2,5,2
90510,2,1110100000,10,2019,1,2,5,2
90510,2,1110200000,1,2019,1,2,5,2
90510,2,1110200000,3,2019,1,2,5,2
90510,2,1110200000,4,2019,1,2,5,2
90510,2,1110200000,5,2019,1,2,5,2
90530,2,1110100000,1,2019,1,2,5,2
90530,2,1110100000,2,2019,1,2,5,2
90530,2,1110100000,3,2019,1,2,5,2
90530,2,1110100000,4,2019,1,2,5,2
90530,2,1110100000,5,2019,1,2,5,2
90530,2,1110100000,6,2019,1,2,5,2
90530,2,1110100000,7,2019,1,2,5,2
90530,2,1110100000,8,2019,1,2,5,2
90530,2,1110100000,9,2019,1,2,5,2
90530,2,1110100000,10,2019,1,2,5,2
90530,2,1110200000,1,2019,1,2,5,2
90530,2,1110200000,3,2019,1,2,5,2
90530,2,1110200000,4,2019,1,2,5,2
90530,2,1110200000,5,2019,1,2,5,2
10500,2,1110100000,1,2019,1,2,2,0
10500,2,1110100000,2,2019,1,2,2,0
10500,2,1110100000,3,2019,1,2,2,0
11653,2,1110100000,9,2019,1,2,2,0
11653,2,1110100000,10,2019,1,2,2,0
11653,2,1110200000,1,2019,1,2,2,0
11653,2,1110200000,3,2019,1,2,2,0
11653,2,1110200000,4,2019,1,2,2,0
11653,2,1110200000,5,2019,1,2,2,0
30000,2,1110100000,9,2019,1,2,6,0
30000,2,1110100000,10,2019,1,2,6,0
30000,2,1110200000,1,2019,1,2,6,0
30000,2,1110200000,3,2019,1,2,6,0
30000,2,1110200000,4,2019,1,2,6,0
30000,2,1110200000,5,2019,1,2,6,0
30010,2,1110100000,1,2019,1,1,1,0
30010,2,1110100000,2,2019,1,1,1,0
30010,2,1110100000,3,2019,1,1,1,0
30010,2,1110100000,4,2019,1,1,1,0
30010,2,1110100000,5,2019,1,1,1,0
30010,2,1110100000,6,2019,1,1,1,0
30010,2,1110100000,7,2019,1,1,1,0
30010,2,1110100000,8,2019,1,1,1,0
30010,2,1110100000,9,2019,1,1,1,0
30010,2,1110100000,10,2019,1,1,1,0
30010,2,1110200000,1,2019,1,1,1,0
30010,2,1110200000,3,2019,1,1,1,0
30010,2,1110200000,4,2019,1,1,1,0
30010,2,1110200000,5,2019,1,1,1,0
30050,2,1110100000,1,2019,1,2,6,0
30050,2,1110100000,2,2019,1,2,6,0
30050,2,1110100000,3,2019,1,2,6,0
30050,2,1110100000,4,2019,1,2,6,0
30050,2,1110100000,5,2019,1,2,6,0
30050,2,1110100000,6,2019,1,2,6,0
30050,2,1110100000,7,2019,1,2,6,0
30050,2,1110100000,8,2019,1,2,6,0
30050,2,1110100000,9,2019,1,2,6,0
30050,2,1110100000,10,2019,1,2,6,0
30050,2,1110200000,1,2019,1,2,6,0
30050,2,1110200000,3,2019,1,2,6,0
30050,2,1110200000,4,2019,1,2,6,0
30050,2,1110200000,5,2019,1,2,6,0
30100,2,1110100000,1,2019,1,6,0,0
30100,2,1110100000,2,2019,1,6,0,0
30100,2,1110100000,3,2019,1,6,0,0
30100,2,1110100000,4,2019,1,6,0,0
30100,2,1110100000,5,2019,1,6,0,0
30100,2,1110100000,6,2019,1,6,0,0
30100,2,1110100000,7,2019,1,6,0,0
30100,2,1110100000,8,2019,1,6,0,0
30100,2,1110100000,9,2019,1,6,0,0
30100,2,1110100000,10,2019,1,6,0,0
30100,2,1110200000,1,2019,1,6,0,0
30100,2,1110200000,3,2019,1,6,0,0
30100,2,1110200000,4,2019,1,6,0,0
30100,2,1110200000,5,2019,1,6,0,0
30650,2,1110100000,1,2019,1,2,2,0
30650,2,1110100000,2,2019,1,2,2,0
30650,2,1110100000,3,2019,1,2,2,0
30650,2,1110100000,4,2019,1,2,2,0
30650,2,1110100000,5,2019,1,2,2,0
30650,2,1110100000,6,2019,1,2,2,0
30650,2,1110100000,7,2019,1,2,2,0
30650,2,1110100000,8,2019,1,2,2,0
30650,2,1110100000,9,2019,1,2,2,0
30650,2,1110100000,10,2019,1,2,2,0
30650,2,1110200000,1,2019,1,2,2,0
30650,2,1110200000,3,2019,1,2,2,0
30650,2,1110200000,4,2019,1,2,2,0
30650,2,1110200000,5,2019,1,2,2,0
90500,2,1110100000,1,2019,1,2,5,1
90500,2,1110100000,2,2019,1,2,5,1
11800,2,1110100000,1,2019,1,2,1,0
11800,2,1110100000,2,2019,1,2,1,0
11800,2,1110100000,3,2019,1,2,1,0
11800,2,1110100000,4,2019,1,2,1,0
11800,2,1110100000,5,2019,1,2,1,0
11800,2,1110100000,6,2019,1,2,1,0
11800,2,1110100000,7,2019,1,2,1,0
11800,2,1110100000,8,2019,1,2,1,0
11800,2,1110100000,9,2019,1,2,1,0
11800,2,1110100000,10,2019,1,2,1,0
11800,2,1110200000,1,2019,1,2,1,0
11800,2,1110200000,3,2019,1,2,1,0
11800,2,1110200000,4,2019,1,2,1,0
11800,2,1110200000,5,2019,1,2,1,0
19000,2,1110100000,1,2019,1,3,1,0
19000,2,1110100000,2,2019,1,3,1,0
19000,2,1110100000,3,2019,1,3,1,0
19000,2,1110100000,4,2019,1,3,1,0
19000,2,1110100000,5,2019,1,3,1,0
19000,2,1110100000,6,2019,1,3,1,0
19000,2,1110100000,7,2019,1,3,1,0
19000,2,1110100000,8,2019,1,3,1,0
19000,2,1110100000,9,2019,1,3,1,0
19000,2,1110100000,10,2019,1,3,1,0
19000,2,1110200000,1,2019,1,3,1,0
19000,2,1110200000,3,2019,1,3,1,0
19000,2,1110200000,4,2019,1,3,1,0
19000,2,1110200000,5,2019,1,3,1,0
20000,2,1110100000,1,2019,1,2,3,0
20000,2,1110100000,2,2019,1,2,3,0
20000,2,1110100000,3,2019,1,2,3,0
20000,2,1110100000,4,2019,1,2,3,0
20000,2,1110100000,5,2019,1,2,3,0
20000,2,1110100000,6,2019,1,2,3,0
20000,2,1110100000,7,2019,1,2,3,0
20000,2,1110100000,8,2019,1,2,3,0
20000,2,1110100000,9,2019,1,2,3,0
20000,2,1110100000,10,2019,1,2,3,0
20000,2,1110200000,1,2019,1,2,3,0
20000,2,1110200000,3,2019,1,2,3,0
20000,2,1110200000,4,2019,1,2,3,0
20000,2,1110200000,5,2019,1,2,3,0
25000,2,1110100000,1,2019,1,2,3,0
25000,2,1110100000,2,2019,1,2,3,0
25000,2,1110100000,3,2019,1,2,3,0
25000,2,1110100000,4,2019,1,2,3,0
25000,2,1110100000,5,2019,1,2,3,0
25000,2,1110100000,6,2019,1,2,3,0
25000,2,1110100000,7,2019,1,2,3,0
25000,2,1110100000,8,2019,1,2,3,0
25000,2,1110100000,9,2019,1,2,3,0
25000,2,1110100000,10,2019,1,2,3,0
25000,2,1110200000,1,2019,1,2,3,0
11550,1,1110200000,5,2021,1,2,2,0
11600,1,1110100000,8,2021,1,2,2,0
30100,1,1110100000,1,2021,1,6,0,0
30100,1,1110100000,2,2021,1,6,0,0
30100,1,1110100000,3,2021,1,6,0,0
30100,1,1110100000,4,2021,1,6,0,0
30100,1,1110100000,5,2021,1,6,0,0
30100,1,1110100000,6,2021,1,6,0,0
30100,1,1110100000,7,2021,1,6,0,0
30100,1,1110100000,8,2021,1,6,0,0
30100,1,1110100000,9,2021,1,6,0,0
30100,1,1110100000,10,2021,1,6,0,0
30100,1,1110200000,1,2021,1,6,0,0
30100,1,1110200000,3,2021,1,6,0,0
30100,1,1110200000,4,2021,1,6,0,0
30100,1,1110200000,5,2021,1,6,0,0
30010,1,1110100000,8,2021,1,1,1,0
30010,1,1110100000,9,2021,1,1,1,0
30010,1,1110200000,5,2021,1,1,1,0
11650,1,1110100000,8,2021,1,2,1,0
11650,1,1110100000,9,2021,1,2,1,0
11650,1,1110200000,5,2021,1,2,1,0
11700,1,1110100000,8,2021,1,2,1,0
11700,1,1110100000,9,2021,1,2,1,0
11700,1,1110200000,5,2021,1,2,1,0
11800,1,1110100000,8,2021,1,2,1,0
11800,1,1110100000,9,2021,1,2,1,0
11800,1,1110200000,5,2021,1,2,1,0
10000,1,1110100000,8,2021,1,2,1,0
10000,1,1110100000,9,2021,1,2,1,0
10000,1,1110200000,5,2021,1,2,1,0
10050,1,1110100000,2,2021,1,2,1,0
10050,1,1110100000,7,2021,1,2,1,0
10050,1,1110100000,9,2021,1,2,1,0
10050,1,1110200000,5,2021,1,2,1,0
10100,1,1110100000,8,2021,1,2,1,0
10100,1,1110100000,9,2021,1,2,1,0
10100,1,1110200000,5,2021,1,2,1,0
10150,1,1110200000,5,2021,1,2,1,0
10200,1,1110100000,8,2021,1,2,1,0
10200,1,1110100000,9,2021,1,2,1,0
10200,1,1110200000,5,2021,1,2,1,0
10250,1,1110100000,8,2021,1,2,1,0
10250,1,1110100000,9,2021,1,2,1,0
10250,1,1110200000,5,2021,1,2,1,0
10270,1,1110100000,8,2021,1,2,1,0
10270,1,1110100000,9,2021,1,2,1,0
10270,1,1110200000,3,2021,1,2,1,0
10270,1,1110200000,5,2021,1,2,1,0
10290,1,1110100000,7,2021,1,2,1,0
10290,1,1110100000,8,2021,1,2,1,0
10290,1,1110100000,9,2021,1,2,1,0
10290,1,1110200000,5,2021,1,2,1,0
10750,1,1110100000,7,2021,1,2,1,0
10750,1,1110100000,8,2021,1,2,1,0
10750,1,1110100000,9,2021,1,2,1,0
10750,1,1110200000,5,2021,1,2,1,0
10280,1,1110100000,8,2021,1,2,1,0
10280,1,1110100000,9,2021,1,2,1,0
10280,1,1110200000,3,2021,1,2,1,0
10280,1,1110200000,5,2021,1,2,1,0
19000,1,1110100000,6,2021,1,3,1,0
19000,1,1110100000,7,2021,1,3,1,0
19000,1,1110100000,8,2021,1,3,1,0
19000,1,1110100000,9,2021,1,3,1,0
19000,1,1110100000,10,2021,1,3,1,0
90530,2,1110200000,1,2021,1,2,5,2
90530,2,1110200000,3,2021,1,2,5,2
90530,2,1110200000,4,2021,1,2,5,2
90530,2,1110200000,5,2021,1,2,5,2
30000,2,1110100000,3,2021,1,2,6,0
30000,2,1110100000,4,2021,1,2,6,0
30000,2,1110100000,5,2021,1,2,6,0
30000,2,1110100000,6,2021,1,2,6,0
30000,2,1110100000,7,2021,1,2,6,0
30000,2,1110100000,8,2021,1,2,6,0
30000,2,1110100000,9,2021,1,2,6,0
30000,2,1110100000,10,2021,1,2,6,0
30000,2,1110200000,1,2021,1,2,6,0
30000,2,1110200000,3,2021,1,2,6,0
30000,2,1110200000,4,2021,1,2,6,0
30000,2,1110200000,5,2021,1,2,6,0
30050,2,1110100000,1,2021,1,2,6,0
30050,2,1110100000,2,2021,1,2,6,0
30050,2,1110100000,3,2021,1,2,6,0
30050,2,1110100000,4,2021,1,2,6,0
30050,2,1110100000,5,2021,1,2,6,0
30050,2,1110100000,6,2021,1,2,6,0
30050,2,1110100000,7,2021,1,2,6,0
30050,2,1110100000,8,2021,1,2,6,0
30050,2,1110100000,9,2021,1,2,6,0
30050,2,1110100000,10,2021,1,2,6,0
30050,2,1110200000,1,2021,1,2,6,0
30050,2,1110200000,3,2021,1,2,6,0
30050,2,1110200000,4,2021,1,2,6,0
30050,2,1110200000,5,2021,1,2,6,0
90500,2,1110100000,1,2021,1,2,5,1
90500,2,1110100000,2,2021,1,2,5,1
90500,2,1110100000,3,2021,1,2,5,1
90500,2,1110100000,4,2021,1,2,5,1
90500,2,1110100000,5,2021,1,2,5,1
90500,2,1110100000,6,2021,1,2,5,1
90500,2,1110100000,7,2021,1,2,5,1
90500,2,1110100000,8,2021,1,2,5,1
90500,2,1110100000,9,2021,1,2,5,1
90500,2,1110100000,10,2021,1,2,5,1
90500,2,1110200000,1,2021,1,2,5,1
90500,2,1110200000,3,2021,1,2,5,1
90500,2,1110200000,4,2021,1,2,5,1
90500,2,1110200000,5,2021,1,2,5,1
90510,2,1110100000,1,2021,1,2,5,2
90510,2,1110100000,2,2021,1,2,5,2
90510,2,1110100000,3,2021,1,2,5,2
90510,2,1110100000,4,2021,1,2,5,2
90510,2,1110100000,5,2021,1,2,5,2
90510,2,1110100000,6,2021,1,2,5,2
90510,2,1110100000,7,2021,1,2,5,2
90510,2,1110100000,8,2021,1,2,5,2
90510,2,1110100000,9,2021,1,2,5,2
90510,2,1110100000,10,2021,1,2,5,2
90510,2,1110200000,1,2021,1,2,5,2
90510,2,1110200000,3,2021,1,2,5,2
90510,2,1110200000,4,2021,1,2,5,2
90510,2,1110200000,5,2021,1,2,5,2
90530,2,1110100000,1,2021,1,2,5,2
90530,2,1110100000,2,2021,1,2,5,2
90530,2,1110100000,3,2021,1,2,5,2
90530,2,1110100000,4,2021,1,2,5,2
90530,2,1110100000,5,2021,1,2,5,2
90530,2,1110100000,6,2021,1,2,5,2
90530,2,1110100000,7,2021,1,2,5,2
90530,2,1110100000,8,2021,1,2,5,2
90530,2,1110100000,9,2021,1,2,5,2
90530,2,1110100000,10,2021,1,2,5,2
11863,2,1110100000,9,2021,1,2,2,0
11863,2,1110100000,10,2021,1,2,2,0
11863,2,1110200000,1,2021,1,2,2,0
11863,2,1110200000,3,2021,1,2,2,0
11863,2,1110200000,4,2021,1,2,2,0
11863,2,1110200000,5,2021,1,2,2,0
11864,2,1110100000,1,2021,1,2,2,0
11864,2,1110100000,2,2021,1,2,2,0
11864,2,1110100000,3,2021,1,2,2,0
11864,2,1110100000,4,2021,1,2,2,0
11864,2,1110100000,5,2021,1,2,2,0
11864,2,1110100000,6,2021,1,2,2,0
11864,2,1110100000,7,2021,1,2,2,0
11864,2,1110100000,8,2021,1,2,2,0
11864,2,1110100000,9,2021,1,2,2,0
11864,2,1110100000,10,2021,1,2,2,0
11864,2,1110200000,1,2021,1,2,2,0
11864,2,1110200000,3,2021,1,2,2,0
11864,2,1110200000,4,2021,1,2,2,0
11864,2,1110200000,5,2021,1,2,2,0
20000,2,1110100000,1,2021,1,2,3,0
20000,2,1110100000,2,2021,1,2,3,0
20000,2,1110100000,3,2021,1,2,3,0
20000,2,1110100000,4,2021,1,2,3,0
20000,2,1110100000,5,2021,1,2,3,0
20000,2,1110100000,6,2021,1,2,3,0
20000,2,1110100000,7,2021,1,2,3,0
20000,2,1110100000,8,2021,1,2,3,0
20000,2,1110100000,9,2021,1,2,3,0
20000,2,1110100000,10,2021,1,2,3,0
20000,2,1110200000,1,2021,1,2,3,0
20000,2,1110200000,3,2021,1,2,3,0
20000,2,1110200000,4,2021,1,2,3,0
20000,2,1110200000,5,2021,1,2,3,0
10300,3,1110100000,1,2020,1,2,2,0
10300,3,1110100000,2,2020,1,2,2,0
10300,3,1110100000,3,2020,1,2,2,0
10300,3,1110100000,4,2020,1,2,2,0
10300,3,1110100000,5,2020,1,2,2,0
10300,3,1110100000,6,2020,1,2,2,0
10300,3,1110100000,7,2020,1,2,2,0
10300,3,1110100000,8,2020,1,2,2,0
10300,3,1110100000,9,2020,1,2,2,0
10300,3,1110100000,10,2020,1,2,2,0
10300,3,1110200000,1,2020,1,2,2,0
10300,3,1110200000,3,2020,1,2,2,0
10300,3,1110200000,4,2020,1,2,2,0
10300,3,1110200000,5,2020,1,2,2,0
10350,3,1110100000,1,2020,1,2,2,0
10350,3,1110100000,2,2020,1,2,2,0
10000,3,1110100000,1,2020,1,2,1,0
10000,3,1110100000,2,2020,1,2,1,0
10000,3,1110100000,3,2020,1,2,1,0
10000,3,1110100000,4,2020,1,2,1,0
10000,3,1110100000,5,2020,1,2,1,0
10000,3,1110100000,6,2020,1,2,1,0
10000,3,1110100000,7,2020,1,2,1,0
10000,3,1110100000,8,2020,1,2,1,0
10000,3,1110100000,9,2020,1,2,1,0
